id,split,source_entry,publish_date,Q_refined,category,subcategory,predication,department,keywords,content_keywords,related_law,bucket_key,cluster_text_norm,cluster_id,cluster_size,is_cluster_representative,importance,urgency,priority_type,cap_reason,evidence_tags,risk_evidence,counter_evidence,confidence,needs_review,trainable,validation_flags,reason,model,label_source
C27757-2,train,φûë∞áò/φûë∞áò_23197.json,20190730174313,민원콜센터가 민원 관련 문서를 우편으로 수령했다.,행정,기타,문의(질의),자치행정과,민원콜센터|우편|수령,민원콜센터|수령|우편,,행정|기타|문의질의|민원콜센터|수령|우편,민원콜센터가 민원 관련 문서를 우편으로 수령했다,C00177853,1,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C47667-0,train,Ω▒┤∞╢òφùêΩ░Ç/Ω▒┤∞╢òφùêΩ░Ç_57256.json,20191107123013,건축물용도 창원시에 문의드립니다.,건축허가,기타,문의(질의),건축허가과,건축물용도,건축물용도,,건축허가|기타|문의질의|건축물용도,건축물용도 창원시에 문의드립니다,C00092581,1,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C5725-2,train,∞ä╕δ¼┤/∞ä╕δ¼┤_20500.json,20190117161715,진해구청 자동차세 연납신청에 대해 문의합니다.,세무,지방세,문의(질의),세무과,진해구청|자동차세|연납신청|문의,문의|연납신청|자동차세|진해구청,,세무|지방세|문의질의|문의|연납신청|자동차세|진해구청,진해구청 자동차세 연납신청에 대해 문의합니다,C00205091,7,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,PAYMENT_ADMIN_SIGNAL|NO_ACTION_REQUEST,0.94,false,true,,납부·세금·과태료 절차를 묻는 단순 정보 요청이라 중요도와 긴급도를 낮게 둡니다.,rubric_rules_v3,row_rule_v3
B23665-3,train,Ω▒┤∞╢òφùêΩ░Ç/Ω▒┤∞╢òφùêΩ░Ç_57256.json,2017-12-15,북면에서 밀양 수산고 쪽으로 가는 곳에 있는 동읍-한림 간 도로 완공일이 언제에요?,건축허가,도로,문의(질의),도로과,북면|밀양|수산고|동읍|한림|도로|완공일,도로|밀양|수산고|완공일,,건축허가|도로|문의질의|도로|밀양|수산고|완공일,북면에서 밀양 수산고 쪽으로 가는 곳에 있는 동읍 한림 간 도로 완공일이 언제에요,C00076476,5,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C39168-2,train,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_20224.json,20191011102047,구암동 구암시장에서 하는 행사일정 알려주세요.,문화_체육_관광,지역행사,문의(질의),경제살리기과,구암동|구암시장|행사일정,구암시장|행사일정,,문화체육관광|지역행사|문의질의|구암시장|행사일정,구암동 구암시장에서 하는 행사일정 알려주세요,C00114759,1,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
B3626-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2017-05-17,창원시 유료주차장 주차구역 문제로 궁금한것이 있어 질의 합니다.,교통,기타,문의(질의),경제교통과,유료주차장|주차구역,유료주차장|주차구역,,교통|기타|문의질의|유료주차장|주차구역,창원시 유료주차장 주차구역 문제로 궁금한것이 있어 질의 합니다,C00027563,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C20539-0,train,Ω▓╜∞á£/Ω▓╜∞á£_15725.json,20190416122654,창원시 주택 태양광 전기료 측량 비용 문의합니다.,경제,신재생에너지,문의(질의),경제살리기과,주택|태양광|전기료|측량|비용,비용|전기료|주택|측량|태양광,,경제|신재생에너지|문의질의|비용|전기료|주택|측량|태양광,창원시 주택 태양광 전기료 측량 비용 문의합니다,C00102253,5,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C35598-2,train,φåá∞ºÇ/φåá∞ºÇ_6092.json,20190821133300,LH인데 토지이용계획 관련 상담 가능한 담당자가 누구인가요?,토지,기타,문의(질의),도시계획과,LH|토지이용계획|담당자,lh|담당자|토지이용계획,,토지|기타|문의질의|lh|담당자|토지이용계획,lh인데 토지이용계획 관련 상담 가능한 담당자가 누구인가요,C00167237,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C11927-1,train,∞ä╕δ¼┤/∞ä╕δ¼┤_20500.json,20190228133428,진해구 지방세와 환경개선부담금 체납으로 차량이 압류되었는데 담당부서가 어딘가요?,세무,지방세,문의(질의),세무과,차량|체납,차량|체납,,세무|지방세|문의질의|차량|체납,진해구 지방세와 환경개선부담금 체납으로 차량이 압류되었는데 담당부서가 어딘가요,C00205697,9,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,PAYMENT_ADMIN_SIGNAL|NO_ACTION_REQUEST,0.94,false,true,,납부·세금·과태료 절차를 묻는 단순 정보 요청이라 중요도와 긴급도를 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C37967-2,train,Ω▒┤∞╢òφùêΩ░Ç/Ω▒┤∞╢òφùêΩ░Ç_57256.json,20191004105130,창원시 건축물 용도 변경 문의드립니다.,건축허가,기타,문의(질의),건축허가과,건축물|용도|변경,건축물|변경|용도,,건축허가|기타|문의질의|건축물|변경|용도,창원시 건축물 용도 변경 문의드립니다,C00091800,34,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C21136-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,20190530135251,마산 차량등록사업소 번호가 #@전번#가 맞는지 문의드립니다. 자동차 번호판 변경 질의합니다.,자동차,자동차 신규/이전등록,문의(질의),안내 ㅇ창원차량등록과,마산|차량등록사업소|번호|자동차|번호판|변경,번호|번호판|변경|자동차|차량등록사업소,,자동차|자동차신규이전등록|문의질의|번호|번호판|변경|자동차|차량등록사업소,마산 차량등록사업소 번호가 가 맞는지 문의드립니다 자동차 번호판 변경 질의합니다,C00385897,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C2467-4,train,∞ä╕δ¼┤/∞ä╕δ¼┤_20500.json,20190108091448,지방소득세(특별징수) 납부 어디다 문의하면 되는지 궁금합니다.,세무,기타,문의(질의),세무과,,,,세무|기타|문의질의|__no_keyword__,지방소득세 특별징수 납부 어디다 문의하면 되는지 궁금합니다,C00201683,1,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,PAYMENT_ADMIN_SIGNAL|NO_ACTION_REQUEST,0.94,false,true,,납부·세금·과태료 절차를 묻는 단순 정보 요청이라 중요도와 긴급도를 낮게 둡니다.,rubric_rules_v3,row_rule_v3
B147401-2,train,Ω│╡φå╡/Ω│╡φå╡_30290.json,2018-07-26,시민도 모르게 추진된 창원시의 교통영향평가위원회 위촉 과정과 선발 절차 등에 대한 정보공개를 해주세요.,공통,정보공개제도,요청/개선,교통물류과,창원시,,,공통|정보공개제도|요청개선|__no_keyword__,시민도 모르게 추진된 창원시의 교통영향평가위원회 위촉 과정과 선발 절차 등에 대한 정보공개를 해주세요,C00012912,3,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C41609-0,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,20191010101640,어린이 카페이나 키즈카페는 아니며 안에 놀이시설은 없습니다. 보드게임 있으며 음식 판매 예정인데 창원시에서 사업자등록 시 업종 확인 문의드립니다.,위생,식품 영업업소,문의(질의),문화위생과에서,어린이 카페|보드게임|음식 판매|사업자등록|업종 확인,보드게임|사업자등록|어린이카페|업종확인|음식판매,,위생|식품영업업소|문의질의|보드게임|사업자등록|어린이카페|업종확인|음식판매,어린이 카페이나 키즈카페는 아니며 안에 놀이시설은 없습니다 보드게임 있으며 음식 판매 예정인데 창원시에서 사업자등록 시 업종 확인 문의드립니다,C00190388,3,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C6830-4,train,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_20224.json,20190114161347,관광하면서 교복 또는 한복을 빌리고 싶어요. 어디로 연락해야 하나요?,문화_체육_관광,기타,문의(질의),대중교통과,교복|한복,교복|한복,,문화체육관광|기타|문의질의|교복|한복,관광하면서 교복 또는 한복을 빌리고 싶어요 어디로 연락해야 하나요,C00112719,5,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C43541-0,validation,Ω╡Éφå╡/Ω╡Éφå╡_10683.json,20190920162600,창원시 장애 학생이 실종되어 버스회사에 문의합니다.,교통,대중교통,문의(질의),대중교통과,장애 학생|실종|버스회사,버스회사|실종|장애학생,,교통|대중교통|문의질의|버스회사|실종|장애학생,창원시 장애 학생이 실종되어 버스회사에 문의합니다,C00061296,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C12960-3,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,20190312154528,집에서 만든 쿠키 판매 관련으로 창원시에 문의드립니다.,위생,식품 영업업소,문의(질의),문화위생과,집|쿠키|판매|문의,문의|집|쿠키|판매,,위생|식품영업업소|문의질의|문의|집|쿠키|판매,집에서 만든 쿠키 판매 관련으로 창원시에 문의드립니다,C00188857,4,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C15551-2,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,20190405111820,창원시 유료주차장 허가에 대해 알려주세요.,교통,기타,문의(질의),경제교통과,유료주차장|허가,유료주차장|허가,,교통|기타|문의질의|유료주차장|허가,창원시 유료주차장 허가에 대해 알려주세요,C00057797,10,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C26039-1,train,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_20008.json,20190708130007,진해보건소 체력증진센터 연락처 좀 알려주세요.,보건소,기타,문의(질의),보건행정과,진해보건소|체력증진센터|연락처,연락처|진해보건소|체력증진센터,,보건소|기타|문의질의|연락처|진해보건소|체력증진센터,진해보건소 체력증진센터 연락처 좀 알려주세요,C00129420,5,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C46713-2,train,φÖÿΩ▓╜δ»╕φÖö/φÖÿΩ▓╜δ»╕φÖö_38129.json,20191211141452,보일러구매 지원사업 관련해 물어봐도 될까요?,환경미화,기타,문의(질의),환경정책과,보일러,보일러,,환경미화|기타|문의질의|보일러,보일러구매 지원사업 관련해 물어봐도 될까요,C00163623,1,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C13800-0,train,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_20008.json,20190408164442,창원시 운전면허증 갱신하는데 적성검사 받아야하는지 문의합니다.,보건소,기타,문의(질의),건강관리과,운전면허증 갱신|적성검사|문의,문의|운전면허증갱신|적성검사,,보건소|기타|문의질의|문의|운전면허증갱신|적성검사,창원시 운전면허증 갱신하는데 적성검사 받아야하는지 문의합니다,C00128287,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C6239-4,train,φÖÿΩ▓╜δ»╕φÖö/φÖÿΩ▓╜δ»╕φÖö_38129.json,20190305133245,"의창구 토월상가(신월동) 의자, 비둘기집 배출에 관해 알고 싶습니다.",환경미화,폐기물처리,문의(질의),환경미화과,의창구|토월상가|의자|비둘기집|배출,배출|비둘기집|의자|토월상가,,환경미화|폐기물처리|문의질의|배출|비둘기집|의자|토월상가,의창구 토월상가 신월동 의자 비둘기집 배출에 관해 알고 싶습니다,C00158625,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C24228-4,train,δ│┤Ω▒┤∞åî/δ│┤Ω▒┤∞åî_20008.json,20190627162835,의창구 주택지에 모기 방역을 할 계획이 있어요?,보건소,기타,문의(질의),보건정책과,의창구|주택지|모기|방역,모기|방역|주택지,,보건소|기타|문의질의|모기|방역|주택지,의창구 주택지에 모기 방역을 할 계획이 있어요,C00129252,5,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
C34560-3,train,∞ä╕δ¼┤/∞ä╕δ¼┤_20500.json,20190821112146,자동차를 매매하고 싶은데 체납분 세금은 어떻게 해야 하나요?,세무,지방세,문의(질의),세무과,체납,체납,,세무|지방세|문의질의|체납,자동차를 매매하고 싶은데 체납분 세금은 어떻게 해야 하나요,C00206388,1,True,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,PAYMENT_ADMIN_SIGNAL|NO_ACTION_REQUEST,0.94,false,true,,납부·세금·과태료 절차를 묻는 단순 정보 요청이라 중요도와 긴급도를 낮게 둡니다.,rubric_rules_v3,row_rule_v3
B17843-0,train,∞é░δª╝/∞é░δª╝_26264.json,2018-09-02,오토캠프장 관리하시는 분을 충원해서 더 원활한 운영이 외면 좋을 것 같아 문의 합니다.,산림,기타,요청/개선,산림농정과,오토캠프장|관리|충원,관리|오토캠프장|충원,,산림|기타|요청개선|관리|오토캠프장|충원,오토캠프장 관리하시는 분을 충원해서 더 원활한 운영이 외면 좋을 것 같아 문의 합니다,C00214092,4,False,1,1,SIMPLE_INQUIRY,SIMPLE_INQUIRY_CAP,STANDARD_INQUIRY,,INFORMATION_ONLY_RISK_TOPIC|NO_ACTION_REQUEST,0.88,false,true,,안전·재난 주제를 포함하더라도 행동요령·담당부서·절차를 묻는 정보성 문의라 낮게 둡니다.,rubric_rules_v3,row_rule_v3
